chrom	posrounded	avg_depth	med_depth	max_depth	min_depth	quantile_25	quantile_75	sd	l95	u95
20	4633900	880.1847371565113	921	1599	1	780	1040	275.7625436945258	873.5795728507652	886.7899014622575
20	4634000	913.200447761194	970	1664	4	794.75	1091	294.77423580908305	906.1420164597214	920.2588790626667
20	4634100	806.9637313432836	837	1482	5	695	958	263.0058345234749	800.6660011167086	813.2614615698586
20	4634200	653.7676119402985	676	1276	2	554	774	213.8336464596514	648.6473201368575	658.8879037437395
20	4634300	766.0351879699248	786	1568	1	640	923.75	256.0853885707591	759.8801597507238	772.1902161891257
20	4634400	969.9136363636363	1014	1737	11	872	1129	281.2584019112361	963.1280152194595	976.6992575078132
20	4634500	1017.5284175889919	1090	1763	1	900.25	1192	318.0796445849307	1009.9039633414152	1025.1528718365687
20	4634600	1062.725671641791	1137	1867	3	947.75	1268.25	336.05556290897107	1054.678750248678	1070.772593034904
20	4634700	1008.0214925373134	1080	1665	2	901	1191	317.93794885175276	1000.408401237317	1015.6345838373098
20	4634800	938.483880597015	995	1631	6	849	1103	296.18409570553183	931.3916899027091	945.5760712913208
20	4634900	946.151343283582	993	1646	6	855	1114	300.21051740420455	938.9627390717487	953.3399474954153
20	4635000	882.0483582089553	939	1548	4	774.75	1052	286.18723426190223	875.195544472193	888.9011719457176
20	4635100	895.4573134328358	951	1635	5	789	1071	282.72798907621683	888.6873320522701	902.2272948134015
20	4635200	904.0529850746269	955	1674	4	816	1079	284.99903918210146	897.2286229198711	910.8773472293827
20	4635300	937.8565671641791	999	1636	2	821	1113	296.79980269231567	930.7496332361028	944.9635010922553
20	4635400	1008.6462686567164	1079	1710	4	889	1195.25	316.2958044683407	1001.0724988506274	1016.2200384628054
20	4635500	1013.9571641791044	1081	1693	5	909	1207	318.75341624074673	1006.3245463403384	1021.5897820178704
20	4635600	977.8435820895522	1045	1646	2	876	1166.25	310.0155238527746	970.4201949285315	985.266969250573
20	4635700	793.8010768770565	807.5	1618	2	662	957	269.1239349460477	787.3501040975768	800.2520496565362
20	4635800	579.5984848484849	577	1204	15	482.75	685	189.22207450919996	575.0333259020871	584.1636437948827
20	4635900	516.8522998805257	526	1036	1	429	626	176.79898456912147	512.6175465796506	521.0870531814008
20	4636000	851.4465671641791	878	1593	2	708	1057.25	300.741502360635	844.2452484054763	858.6478859228819
20	4636100	982.7367164179104	1041	1679	4	890	1175	321.6890069953267	975.033805238841	990.4396275969799
20	4636200	773.5497014925373	804	1490	3	673	935	263.2382051622145	767.2464071019657	779.852995883109
20	4636300	509.57029850746267	507	1278	2	344.75	673	234.768187346008	503.9487247033453	515.19187231158
20	4636400	100.99012158054711	83	390	1	47	142	70.85246715411107	99.27814388585956	102.70209927523466
20	4636500	21.07002534854246	15	107	0	5	33	19.511792276417257	20.588665634967704	21.551385062117212
20	4636600	78.07654060569534	61	395	0	29	119	60.153426897696406	76.62933399935899	79.5237472120317
20	4636700	301.35746268656715	284	916	1	211	388	139.80911798801884	298.00970384350103	304.70522152963326
20	4636800	646.5868656716418	659	1512	2	525	796	241.76304787073124	640.797798455688	652.3759328875956
20	4636900	955.8834328358209	1009	1685	3	860	1137	312.678710198617	948.3962751155667	963.3705905560752
20	4637000	945.1523880597015	990	1713	1	843	1128	310.4227237410416	937.7192504113988	952.5855257080042
20	4637100	910.0370149253731	966	1614	2	817	1082	292.5039806844875	903.0329453620958	917.0410844886504
20	4637200	930.8174626865672	982	1704	4	822	1107	302.32956588209885	923.5781174116125	938.0568079615218
20	4637300	1005.5101492537314	1060	1792	4	904	1184	324.3934513162716	997.7424795845053	1013.2778189229574
20	4637400	979.9150746268657	1036	1744	1	863	1168	318.1613214444406	972.2966346229848	987.5335146307466
20	4637500	1046.9443688586546	1112	1827	1	928	1237	313.56205881855743	1039.3879738163012	1054.500763901008
20	4637600	1040.1392424242424	1108	1887	2	920	1230	304.6024462402194	1032.7904244485649	1047.48806039992
20	4637700	916.8571644956074	952.5	1617	1	800	1088	271.4919554654615	910.3081601747494	923.4061688164654
20	4637800	839.4079104477612	883	1570	1	740	993.25	268.3436136679602	832.9823659727991	845.8334549227233
20	4637900	399.2459701492537	361	1258	1	239	551	212.85467460347542	394.14912003356375	404.34282026494367
20	4638000	148.76771951035212	142	380	0	114	178	56.0803507600256	147.41646789748756	150.11897112321668
20	4638100	485.02893939393937	449	1260	3	312.75	646	228.02263836181245	479.527680673472	490.53019811440674
20	4638200	940.4712918660288	991	1562	1	826	1126	300.9859538462666	933.2576567980799	947.6849269339776
20	4638300	955.8228358208955	1013	1629	2	833	1155	303.1173652907158	948.564626522802	963.0810451189891
20	4638400	996.0588235294117	1056	1757	2	877	1191	307.90012880296433	988.65675498276	1003.4608920760634
20	4638500	974.7638805970149	1026.5	1642	1	881	1163	306.068889578477	967.4349964268024	982.0927647672274
20	4638600	1009.1617910447761	1068	1671	1	907	1197	314.7933644640074	1001.6239974817466	1016.6995846078056
20	4638700	943.1223880597015	1001	1612	1	833	1118.25	297.5740389370677	935.996914881308	950.247861238095
20	4638800	962.4264529658478	1028	1614	1	840	1150	300.58884205555734	955.2158636160143	969.6370423156814
20	4638900	671.3989393939394	672	1520	5	494	856	257.93271728954323	665.1760721362093	677.6218066516694
20	4639000	173.64621212121213	149	611	2	84	244	109.30902633203591	171.0090299595851	176.28339428283917
20	4639100	40.156335877862595	33	214	1	23	46	31.65195207161268	39.38979393911304	40.92287781661215
20	4639200	68.2453717754173	55	305	1	34	89	45.33576232124058	67.15077469141181	69.33996885942278
20	4639300	374.5672727272727	350	1142	5	225	506	188.80726998558745	370.0121213267011	379.12242412784434
20	4639400	673.2928819706816	685	1297	1	582	794	203.26533995558188	668.3952196926806	678.1905442486826
20	4639500	756.625223880597	789	1388	1	653	908	245.967493285134	750.7354803316628	762.5149674295312
20	4639600	718.6071641791045	738	1332	1	608	869	233.94234494366916	713.0053653456414	724.2089630125677
20	4639700	820.9328605914303	853	1457	2	719	974	249.01621830004248	814.9378154874679	826.9279056953927
20	4639800	506.6533333333333	485	1315	3	359	647	211.7600611720784	501.54442444806233	511.7622422186043
20	4639900	449.6434665469241	428	1248	1	317	573	192.0663779102168	445.03786161218875	454.2490714816595
20	4640000	825.2923880597015	862.5	1514	4	731	981	269.49943487249686	818.8391672020101	831.7456089173928
20	4640100	740.6743063932448	762	1488	2	599.75	914	258.47950776516353	734.4533102722088	746.8953025142808
20	4640200	237.10045454545454	205	854	1	128	326	138.15150128926035	233.7674207876078	240.4334883033013
20	4640300	108.66843541540328	97	304	1	78	132	46.5463807401619	107.5451201378635	109.79175069294305
20	4640400	344.3586726998492	336	870	1	242	447	140.34854844810044	340.98030253978214	347.73704285991624
20	4640500	497.6717910447761	504	1008	1	420	607	174.26632132785323	493.49894719403443	501.8446348955178
20	4640600	635.7992537313432	652	1108	1	544	777	214.03066599998334	630.6742442534194	640.9242632092671
20	4640700	642.6802985074627	683	1172	1	552	767	207.23179617467906	637.7180894027052	647.6425076122201
20	4640800	812.2520895522388	862	1438	2	719.75	962	259.238213990312	806.0445757946518	818.4596033098258
20	4640900	864.2937313432835	914	1497	1	797	1008	267.1815766761783	857.8960120893886	870.6914505971785
20	4641000	854.5664179104477	892	1538	3	754	1020	269.4583592152081	848.1141806180409	861.0186552028546
20	4641100	875.6373134328359	916	1537	2	763	1045	280.9996689554529	868.9087170423995	882.3659098232722
20	4641200	1047.0596947257065	1101	1722	2	920	1236	314.7901148668164	1039.474851823283	1054.6445376281301
20	4641300	992.8330303030303	1040	1667	10	884	1165	292.44237933999	985.7775852773237	999.888475328737
20	4641400	939.7159090909091	978	1644	11	829	1109	275.2236347923032	933.0758823292792	946.355935852539
20	4641500	899.1118912458918	967	1496	2	790	1073	286.0517102454162	892.2592536278597	905.9645288639239
20	4641600	1006.6365971592626	1048	1744	2	893.25	1197	303.1054929464984	999.3338460937065	1013.9393482248187
20	4641700	727.072043497961	727	1693	1	584	897	264.4329110500675	720.7024783572974	733.4416086386245
20	4641800	775.1673134328358	765	1536	1	539	1061	337.70692571078854	767.0808498088406	783.253777056831
20	4641900	1056.2176119402984	1121	1685	2	946	1260	338.153123987118	1048.1204640043868	1064.31475987621
20	4642000	1060.9449253731343	1133	1665	3	942	1281	339.4503756040862	1052.8167144734125	1069.0731362728561
20	4642100	1085.2002985074628	1151	1788	1	951	1305	348.05020699455736	1076.8661628297248	1093.5344341852008
20	4642200	971.0129850746268	1014	1752	2	838	1176	324.0587987865021	963.2533287308692	978.7726414183845
20	4642300	711.494019682059	721	1514	2	551	884	255.47358222225884	705.3328146982399	717.6552246658782
20	4642400	332.42318181818183	334	705	4	270	392	104.82574392466394	329.8941630240917	334.95220061227195
20	4642500	499.551299384107	487	1214	2	359	634	209.01333457015127	494.5302928463082	504.57230592190575
20	4642600	888.9708955223881	934	1552	4	779	1067	291.8070719969732	881.9835135847464	895.9582774600298
20	4642700	899.0189552238807	951	1617	2	792	1065	288.1900155908148	892.1181844654227	905.9197259823386
20	4642800	965.056346561648	1010	1609	2	862	1133	283.1338339370136	958.2265136163013	971.8861795069946
20	4642900	798.2387834989461	844.5	1392	2	724	939	242.59863079107294	792.4043998808377	804.0731671170545
20	4643000	836.9994029850747	896	1412	1	742	994	271.28867907595713	830.503338297233	843.4954676729163
20	4643100	935.7189552238806	990	1632	1	811	1134	309.2276298982746	928.3144343499199	943.1234760978413
20	4643200	970.5959701492537	1034	1660	2	857	1167	312.3554235596642	963.1165535958131	978.0753867026943
20	4643300	852.3983345950038	898	1423	1	762	1004	250.11907248590907	846.3662632452243	858.4304059447833
20	4643400	881.0811985018727	918	1585	2	787	1056	279.54658158910775	874.3748731007576	887.7875239029878
20	4643500	867.623432835821	922	1584	1	772	1034	273.23169777482394	861.0808421550756	874.1660235165663
20	4643600	988.8694029850747	1055	1648	4	878	1179	308.7668573438556	981.4759154071958	996.2628905629535
20	4643700	999.5348314606741	1083	1636	2	880.5	1184.5	306.56886271017635	992.180241254287	1006.8894216670612
20	4643800	1035.1130710085934	1108	1563	1	930	1220	303.72430399006527	1027.8036897017105	1042.4224523154762
20	4643900	1024.5368656716419	1090	1824	2	916	1222	328.97780905359826	1016.6594225886658	1032.4143087546179
20	4644000	987.6722388059701	1049	1824	2	885	1169	316.3460718503763	980.097265336807	995.2472122751332
20	4644100	818.9264179104478	863	1556	1	708	974	261.4593121212445	812.6657194892555	825.18711633164
20	4644200	1009.184776119403	1088	1795	2	877.75	1199	325.51816404423437	1001.3901749664859	1016.97937727232
20	4644300	855.7741791044776	871	1679	2	692	1082	310.8994740388021	848.329625569656	863.2187326392993
20	4644400	271.10477611940297	231	977	1	131	388	175.38668023029535	266.90510503824146	275.3044472005645
20	4644500	46.51592745008383	37	246	1	23	59	37.457139297968695	45.609557165836684	47.422297734330975
20	4644600	22.13830769230769	16	219	3	11	22	30.46061899137215	21.397785433072194	22.87882995154319
20	4644700	68.05381097560975	56	247	1	34	90	44.0729723874409	66.98727258424456	69.12034936697493
20	4644800	389.2713432835821	366	1112	2	235	532	200.2569810050239	384.47614760040256	394.06653896676164
20	4644900	785.8632835820896	833	1432	4	682	950	258.0557667216212	779.6840837739587	792.0424833902205
20	4645000	852.3828358208955	898	1528	1	759	1019	276.2316205635261	845.7684113557095	858.9972602860814
20	4645100	396.25462686567164	358	1170	1	241	540	208.6669085627823	391.2580536918377	401.2512000395056
20	4645200	165.89090364154055	160	446	1	127	204	64.21921597557238	164.3500531257378	167.4317541573433
20	4645300	590.5223187537448	563	1540	1	372	798	285.4731276633644	583.6743283895095	597.3703091179801
20	4645400	996.724776119403	1058	1641	2	883	1192	323.96421335869684	988.9673846436806	1004.4821675951255
20	4645500	1036.611293695847	1096	1663	2	921	1250	334.1392139236526	1028.606674723185	1044.615912668509
20	4645600	941.1621743036837	989	1599	2	832	1138	299.6089607043097	933.9761668705678	948.3481817367997
20	4645700	840.1465802952697	894.5	1439	1	759	973	249.4517877702675	834.1455741969029	846.1475863936365
20	4645800	562.2537313432836	567	1299	1	450	699	207.56809318620975	557.2834695355948	567.2239931509723
20	4645900	649.7656716417911	638	1538	2	496	821	259.7402810495769	643.5461357824867	655.9852075010955
20	4646000	932.6686611817502	991	1619	1	823	1109	296.73974997750764	925.5551979348089	939.7821244286914
20	4646100	925.8508955223881	963	1739	1	808.75	1105	299.9637973987981	918.6681990731653	933.0335919716109
20	4646200	835.4022988505748	870	1594	2	732	987	269.431177800023	828.9502309073171	841.8543667938325
20	4646300	410.9387878787879	376.5	1210	6	243	567	212.7509869837041	405.8059719845387	416.07160377303705
20	4646400	124.15646668676514	121	296	1	94	147	47.71249388371488	123.0083118622435	125.30462151128678
20	4646500	395.30805970149254	368	1169	1	240	540.25	205.54140499968744	390.3863273702514	400.22979203273366
20	4646600	828.2440298507463	889	1454	2	730	985	269.0086514909533	821.8025609047273	834.6854987967653
20	4646700	1016.5471641791045	1086	1731	4	928	1204	321.40130141482746	1008.8511421708929	1024.243186187316
20	4646800	1008.2027470886832	1068	1749	1	899	1204	318.59003448723587	1000.5729025927368	1015.8325915846295
20	4646900	971.7913636363636	1008	1692	16	845	1169	287.3249552329917	964.8593812378646	978.7233460348626
20	4647000	877.6513226722464	924	1589	2	773	1053	281.009421014533	870.9179688451346	884.3846764993581
20	4647100	770.2786567164179	815	1318	2	700	915	243.91380625032465	764.4380891370529	776.1192242957829
20	4647200	671.8168656716418	710	1241	1	587	803	217.02061468949452	666.6202612411879	677.0134701020958
20	4647300	661.9446268656717	690	1316	2	538	819	236.22051378424499	656.2882767984136	667.6009769329298
20	4647400	406.859583395774	416	921	1	337	491	139.08335655422601	403.52247224562115	410.19669454592685
20	4647500	671.7074118350268	700	1284	1	572	818	224.02537350432374	666.339871517269	677.0749521527847
20	4647600	475.3755223880597	477	1142	1	384	582	176.956101583685	471.13827118129615	479.6127735948233
20	4647700	293.26439359952144	299	642	1	239	355	100.79910342354023	290.84839277051236	295.6803944285305
20	4647800	144.55530303030304	141	372	6	115	173	49.13040719151163	143.36998615587257	145.7406199047335
20	4647900	248.0412121212121	219	809	5	149	330	131.13446201088144	244.87747097746447	251.20495326495976
20	4648000	730.2269696969697	747	1432	13	585	902.25	248.26538211044783	724.2373359126341	736.2166034813054
20	4648100	1008.3628787878788	1048	1762	17	884	1192	305.4635602658617	1000.9932856335747	1015.7324719421829
20	4648200	1010.5950698932812	1083	1739	2	896	1189	312.603806719769	1003.0833121740214	1018.106827612541
20	4648300	704.61	707	1584	2	505	913	296.2391156873676	697.5164918406148	711.7035081593853
20	4648400	206.22468544038347	187	634	1	137	265	100.7023551877038	203.8090158338403	208.64035504692663
20	4648500	330.1765061150536	289	1006	1	197	446	179.44851533615514	325.85466732237785	334.49834490772935
20	4648600	925.8782089552238	960	1746	1	761	1159	327.72784307715784	918.0306965714138	933.7257213390338
20	4648700	878.1631343283582	910	1650	3	740.75	1084	306.55188422869753	870.8226847492889	885.5035839074275
20	4648800	588.6189552238806	619	1120	7	489	712	194.87747602070667	583.9525729231308	593.2853375246303
20	4648900	457.1876307140723	455	1127	4	330	596	190.71338011952608	452.6189124157343	461.75634901241034
20	4649000	132.21242424242425	113	463	2	69	185	79.73990734468356	130.2886246416445	134.136223843204
20	4649100	49.18409090909091	44	219	2	33	56	28.46201460059283	48.49741827365226	49.87076354452957
20	4649200	179.55102961070193	158	635	1	89	252	110.37252827498435	176.89881721455836	182.2032420068455
20	4649300	595.4955223880597	602	1147	1	475	741	217.7820373749981	590.2806855306698	600.7103592454497
20	4649400	854.8664179104478	906	1501	4	744	1025	273.59519442800257	848.3151232256103	861.4177125952854
20	4649500	819.8172315962371	878	1494	1	710	976	265.06593437413227	813.468750382963	826.1657128095112
20	4649600	932.4312121212121	974	1499	18	793	1117	280.592226173578	925.6616630877365	939.2007611546876
20	4649700	849.116390258479	898	1500	0	685	1064	309.36317857820524	841.7047508790421	856.5280296379159
20	4649800	750.6026865671641	801	1235	2	650	903	236.03311618891078	744.9508237748848	756.2545493594434
20	4649900	722.0264179104478	763	1225	1	621	860	225.61755634746976	716.6239578972322	727.4288779236633
20	4650000	844.8998507462686	884	1593	2	729	1004	276.1642536593608	838.2870393958236	851.5126620967136
20	4650100	886.4928358208955	949	1535	1	794	1052	280.62910971051406	879.773112549802	893.212559091989
20	4650200	1037.5725373134328	1102.5	1783	1	934	1229	329.6449386868564	1029.6791196705615	1045.4659549563041
20	4650300	1007.2431289640592	1065	1781	2	882	1193	305.29416897837905	999.8898677719211	1014.5963901561973
20	4650400	1022.1036363636364	1094	1686	14	906.75	1207	297.01859016291974	1014.9377859857367	1029.2694867415362
20	4650500	1036.48196917552	1107	1715	2	939	1215	318.357870954051	1028.8491331531648	1044.114805197875
20	4650600	952.0307462686567	1014	1693	2	858	1118	301.4977979643967	944.8113178520725	959.2501746852408
20	4650700	677.6931391682931	683	1504	2	491	870	270.7961237852678	671.1899138995266	684.1963644370596
20	4650800	198.52103510895884	178	582	1	140	248	89.72540140872431	196.3576369084344	200.6844333094833
20	4650900	301.62805970149253	272	867	1	183	406	160.02686142111088	297.79618272408004	305.459936678905
20	4651000	838.9805970149254	871.5	1535	6	681	1046	296.6776745143606	831.8765874718507	846.084606558
20	4651100	1111.9264179104478	1179	1909	2	993	1337	353.6732194972997	1103.4576380113483	1120.3951978095472
20	4651200	1173.102552619794	1267	1866	1	1050	1402	370.7042059686341	1164.225299648216	1181.9798055913723
20	4651300	1131.9068656716418	1210	1749	1	996	1363	362.5269854493715	1123.2260804778446	1140.587650865439
20	4651400	1069.7855223880597	1154	1739	2	912	1291	343.17527788768086	1061.5681179168535	1078.002926859266
20	4651500	1017.6261194029851	1099	1696	2	896	1211	324.5581502578649	1009.8545059828356	1025.3977328231344
20	4651600	1030.7402985074627	1112	1678	2	915	1220	325.081549845219	1022.9561521737077	1038.524444841218
20	4651700	1057.9670149253732	1130	1673	2	947	1245	331.7313900403831	1050.0236367644047	1065.9103930863416
20	4651800	1091.8568656716418	1171.5	1704	1	975.75	1305	345.1198055909049	1083.592899074104	1100.1208322691796
20	4651900	1093.819552238806	1151	1768	2	981	1318.25	349.63574776990873	1085.4474504525044	1102.1916540251075
20	4652000	775.9	782	1725	1	596	977.25	301.0875155890522	768.6903958815016	783.1096041184984
20	4652100	293.8449857164336	271	893	1	193	381	141.7736516345175	290.437703371159	297.2522680617082
20	4652200	110.22909090909091	112	250	6	84	131	37.10754759588572	109.33383673049875	111.12434508768308
20	4652300	165.59484848484848	154	564	6	122	199	71.76706125515693	163.86340122852042	167.32629574117655
20	4652400	529.8780487804878	515	1323	1	375	682	227.7199145153409	524.4014913307075	535.3546062302681
20	4652500	846.254776119403	883	1423	1	750	1015	273.52281872380576	839.7052144860805	852.8043377527255
20	4652600	506.96164179104477	488	1325	1	328	678	239.56349602650872	501.2252433083127	512.6980402737768
20	4652700	124.01152177165943	109	411	2	83	160	63.55171225563537	122.48782833466828	125.53521520865058
20	4652800	157.7530303030303	144	494	1	98	209	80.14151130044466	155.81954163242978	159.68651897363083
20	4652900	584.0368987152674	568	1489	2	389	781	266.41626145311534	577.6546467310972	590.4191506994376
20	4653000	903.116990803558	956	1560	2	784	1068	276.23318064041723	896.4692065453054	909.7647750618106
20	4653100	920.8482089552239	979	1598	2	802	1103	290.6442449460213	913.8886711567828	927.8077467536649
20	4653200	994.6042546771273	1053	1676	2	866	1175	297.75945656375455	987.435720095656	1001.7727892585986
20	4653300	849.3711940298507	883	1463	2	730	1031	282.5484582588164	842.6055115526054	856.136876507096
20	4653400	512.8739922364884	530	1064	1	426	617	169.25930022799307	508.8204375096094	516.9275469633675
20	4653500	787.3608955223881	812	1503	3	653	967	273.33111494298174	780.8159242765649	793.9058667682112
20	4653600	885.550447761194	930	1659	5	766.75	1052	284.37073937528436	878.7411303779427	892.3597651444454
20	4653700	1028.5879104477613	1081.5	1705	2	897	1202	325.4622281045627	1020.7946486927274	1036.3811722027951
20	4653800	949.7074626865672	1002	1671	2	812	1144	307.72930728192426	942.3388194639416	957.0761059091927
20	4653900	805.9258927237412	853	1481	2	691	977	259.3671274863122	799.712045217248	812.1397402302343
20	4654000	851.4430303937716	890	1641	2	719	1029	280.4790697118608	844.7163497758631	858.16971101168
20	4654100	970.2113432835821	1024	1677	1	867	1149	315.76923582067985	962.6501822749167	977.7725042922475
20	4654200	1164.9163768335097	1207	1971	1	1020	1387	357.1093495432665	1156.3092534094635	1173.523500257556
20	4654300	1107.6707462686568	1164	1941	2	969	1325	362.05511858253635	1099.001260026594	1116.3402325107195
20	4654400	844.1646268656716	857	1691	2	667	1064	316.9828813974892	836.5744048574765	851.7548488738668
20	4654500	385.47149253731345	386	879	1	317	467	133.85827858353153	382.2662277999733	388.6767572746536
20	4654600	703.8956716417911	721	1359	4	559	878	257.4774178462508	697.7303205195668	710.0610227640153
20	4654700	809.614776119403	847	1402	1	708	941	257.4527026932768	803.450016806734	815.7795354320721
20	4654800	711.7730711043873	725.5	1386	1	600	841	220.40645392926808	706.4595837789844	717.0865584297902
20	4654900	720.4894350367151	734	1409	1	596	877	244.27279068443272	714.6284501304862	726.3504199429441
20	4655000	953.1325373134329	1015	1638	4	868	1137	305.8725845215868	945.8083537092464	960.45672091761935
20	4655100	771.0010447761194	807	1514	1	606	979	285.50951906084055	764.164459072908	777.8376304793309
20	4655200	245.35662039110315	220	832	1	137	335	140.60931530731602	241.9894493635129	248.7237914186934
20	4655300	127.52545454545455	118	396	2	83	157	62.25805264789802	126.02342098637824	129.02748810453087
20	4655400	486.9735139202408	475	1219	1	327	640	215.2892784380185	481.7970763467418	492.1499514937398
20	4655500	697.1866927005107	740	1235	2	603	822	220.06205610810528	691.9006661235528	702.4727192774685
20	4655600	696.33	740	1290	1	612	828	226.025280186037	690.917776953402	701.742223046598
20	4655700	735.4148602182688	766	1398	1	618	902	252.47258122570003	729.3643821147389	741.4653383217988
20	4655800	259.3687878787879	219	900	2	129	364	163.35017676783778	255.4278125840101	263.30976317356567
20	4655900	54.54757575757576	47	220	2	34	64	33.92969622147378	53.72899020588586	55.36616130926566
20	4656000	77.70409090909091	66	262	1	46	100	43.39807718588086	76.65707183990745	78.75110997827437
20	4656100	407.47636363636366	386	1069	4	245	552	199.4421847940518	402.66463500183045	412.28809227089687
20	4656200	615.7178787878788	626.5	1221	13	481.75	771	212.90784051166708	610.5812786560437	620.854478919714
20	4656300	330.87569350727244	330	746	2	266	397	112.15485878916529	328.1838872053321	333.5674998092128
20	4656400	749.3462686567165	765	1530	2	573	966	290.85770046398864	742.3816196208386	756.3109176925943
20	4656500	966.0622388059702	1035	1578	1	851	1137	309.8501641189992	958.6428112186811	973.4816663932593
20	4656600	1007.1129850746269	1083	1702	1	889	1197	322.57002037237504	999.3889778442674	1014.8369923049863
20	4656700	986.2682264150943	1037	1716	1	881	1155	297.4204894057697	979.1062314069918	993.4302214231968
20	4656800	931.4389552238806	994	1602	1	813	1123	299.9247589461607	924.2571935586469	938.6207168891143
20	4656900	969.7912926391382	1043	1616	1	858	1150	307.5986928388773	962.4169665783762	977.1656186999002
20	4657000	954.3150746268657	1029.5	1623	2	839	1131	306.49491754251704	946.9759891271223	961.6541601266091
20	4657100	966.7051185263476	1036	1640	2	836	1132	291.77021630142497	959.6781234186047	973.7321136340905
20	4657200	1004.6922727272728	1061	1747	16	870	1187	298.22590753305474	997.4972946923187	1011.8872507622268
20	4657300	1097.1416666666667	1177	1744	14	961	1274	320.83814045687194	1089.4011474325796	1104.8821859007537
20	4657400	982.1387878787879	1021	1636	16	855	1168	294.34579754628203	975.0374211144273	989.2401546431485
20	4657500	771.8994772218073	798	1452	1	668	928	252.55956097854366	765.8496273924416	777.949327051173
20	4657600	764.682817406909	798	1380	1	663	916	249.907102768842	758.6929251662228	770.6727096475951
20	4657700	768.4377611940298	814	1250	1	676	916	245.75110411121105	762.5531991295436	774.322323258516
20	4657800	865.70240406152	907	1492	1	750	1039	282.498160272315	858.936411036019	872.4683970870211
20	4657900	969.14086199129	1032	1576	2	844	1149	299.87288131665264	961.9382709502229	976.343453032357
20	4658000	1003.4346969696969	1067	1616	12	900	1165	291.6556247757131	996.3982331312912	1010.4711608081026
20	4658100	957.124696969697	1002	1580	17	849	1122	280.88960824883674	950.3479733164268	963.9014206229672
20	4658200	920.4137097991846	972	1554	2	812.5	1064	268.87932699432537	913.938018965099	926.8894006332703
20	4658300	885.8344776119403	950	1559	2	779	1039	277.5763275567537	879.1878538539421	892.4811013699385
20	4658400	924.0555223880597	991	1574	3	832	1079	291.3807352031704	917.0783491749427	931.0326956011767
20	4658500	920.0744776119403	978	1695	2	821	1102	298.1023691890874	912.9363534541351	927.2126017697456
20	4658600	983.849104477612	1048	1746	1	888.75	1164.25	315.3799724311801	976.2972644629792	991.4009444922447
20	4658700	998.2282089552239	1069	1611	2	893	1178	319.49585138912244	990.5778133501066	1005.8786045603412
20	4658800	1045.1495522388059	1128	1736	3	942	1244	334.23264031467346	1037.146281112021	1053.1528233655908
20	4658900	1009.059885645501	1073	1687	2	914	1177	307.3406675892041	1001.6707109692829	1016.4490603217191
20	4659000	1008.8362121212122	1055	1681	16	924	1172	287.5323878514217	1001.8992252174182	1015.7731990250061
20	4659100	850.6540662650602	904.5	1519	1	752	997	250.8970201389347	844.619201604022	856.6889309260985
20	4659200	884.3958208955224	942	1559	2	780	1045	281.1651254649583	877.6632626140391	891.1283791770057
20	4659300	954.9531156381066	1006.5	1653	1	835	1143	308.77443625270365	947.5461685062064	962.3600627700068
20	4659400	1037.7354085603113	1107	1676	2	921	1226	330.6542638612108	1029.8071653716393	1045.6636517489833
20	4659500	1053.618545837724	1112	1762	2	922	1252	325.9834136845975	1045.779387284448	1061.457704391
20	4659600	1101.192566054635	1166	1800	2	981	1312	353.25576393757467	1092.7331508938391	1109.651981215431
20	4659700	643.3618181818182	623	1597	9	424.75	847	288.2554588796233	636.407386515399	650.3162498482374
20	4659800	138.7911104368932	115	494	1	70	195	86.16927813244178	136.71093517764987	140.87128569613654
20	4659900	29.81923076923077	23	195	2	15	35	27.07675059068607	29.1609730849122	30.47748845354934
20	4660000	24.91523076923077	19	192	1	12	27	26.926616328374596	24.260622970134396	25.569838568327146
20	4660100	97.23936333027243	79	381	1	50	132	62.79724922553626	95.71668864849575	98.7620380120491
20	4660200	508.1	501	1286	7	336	670	223.02798216912117	502.71924201635943	513.4807579836406
20	4660300	633.2777272727272	646	1298	9	538.75	756	198.5396861071496	628.4877722603537	638.0676822851008
20	4660400	585.4680310726023	609	1054	2	503	708	190.45043003864552	580.9056119906346	590.0304501545701
20	4660500	514.9940298507463	520	1034	1	393	658	196.7586641051979	510.2826021042062	519.7054575972865
20	4660600	157.12053301029678	132	470	1	93	211	85.65782550756008	155.0545840672729	159.18648195332065
20	4660700	154.66257575757575	130	491	2	93	210.25	83.65999600759939	152.64420036337125	156.68095115178025
20	4660800	631.6127272727273	601	1499	14	409	843	290.2855552921828	624.6093176378344	638.6161369076202
20	4660900	973.3027272727272	1041	1547	13	856	1136	290.3236801243261	966.2983978407176	980.3070567047369
20	4661000	1028.2842105263157	1098	1722	1	906	1225	317.8176449999592	1020.6454436897836	1035.9229773628479
20	4661100	950.1338805970149	993	1713	5	822	1142	314.24294041743445	942.6092670539717	957.6584941400581
20	4661200	874.1785074626865	932.5	1488	3	757	1036	281.1395595320612	867.4465613628633	880.9104535625097
20	4661300	627.3703092164515	625	1334	1	478	805	244.8829713072454	621.4898350914888	633.2507833414141
20	4661400	290.3676119402985	286	701	1	220	360	114.61579060238546	287.6231126396375	293.1121112409595
20	4661500	367.59718689211434	354	977	1	261	474	156.6180043472327	363.84216886240944	371.35220492181924
20	4661600	489.82570317175345	502	1083	2	371	627	189.86683865645645	485.27386335911746	494.37754298438944
